dteday,yr,season,mnth,day,hr,holiday,weekday,workingday,casual,registered
4/7/2012,1,2,4,7,11,0,6,0,249,241
4/7/2012,1,2,4,7,12,0,6,0,321,272
4/7/2012,1,2,4,7,13,0,6,0,353,285
4/7/2012,1,2,4,7,14,0,6,0,327,254
4/7/2012,1,2,4,7,15,0,6,0,319,302
4/7/2012,1,2,4,7,16,0,6,0,355,263
4/7/2012,1,2,4,7,17,0,6,0,297,265
4/7/2012,1,2,4,7,18,0,6,0,228,292
4/7/2012,1,2,4,7,19,0,6,0,168,240
4/7/2012,1,2,4,7,20,0,6,0,74,137
4/7/2012,1,2,4,7,21,0,6,0,73,156
4/7/2012,1,2,4,7,22,0,6,0,77,108
4/7/2012,1,2,4,7,23,0,6,0,30,83
4/8/2012,1,2,4,8,0,0,0,0,22,66
4/8/2012,1,2,4,8,1,0,0,0,12,47
4/8/2012,1,2,4,8,2,0,0,0,8,27
4/8/2012,1,2,4,8,3,0,0,0,6,15
4/8/2012,1,2,4,8,4,0,0,0,1,9
4/8/2012,1,2,4,8,5,0,0,0,2,5
4/8/2012,1,2,4,8,6,0,0,0,8,23
4/8/2012,1,2,4,8,7,0,0,0,10,22
4/8/2012,1,2,4,8,8,0,0,0,20,67
4/8/2012,1,2,4,8,9,0,0,0,69,105
4/8/2012,1,2,4,8,10,0,0,0,114,188
4/8/2012,1,2,4,8,11,0,0,0,193,206
4/8/2012,1,2,4,8,12,0,0,0,199,261
4/8/2012,1,2,4,8,13,0,0,0,227,251
4/8/2012,1,2,4,8,14,0,0,0,255,251
4/8/2012,1,2,4,8,15,0,0,0,258,223
4/8/2012,1,2,4,8,16,0,0,0,233,246
4/8/2012,1,2,4,8,17,0,0,0,183,223
4/8/2012,1,2,4,8,18,0,0,0,152,161
4/8/2012,1,2,4,8,19,0,0,0,87,184
4/8/2012,1,2,4,8,20,0,0,0,66,148
4/8/2012,1,2,4,8,21,0,0,0,51,74
4/8/2012,1,2,4,8,22,0,0,0,34,87
4/8/2012,1,2,4,8,23,0,0,0,8,38
4/9/2012,1,2,4,9,0,0,1,1,9,31
4/9/2012,1,2,4,9,1,0,1,1,2,9
4/9/2012,1,2,4,9,2,0,1,1,3,6
4/9/2012,1,2,4,9,3,0,1,1,0,3
4/9/2012,1,2,4,9,4,0,1,1,3,5
4/9/2012,1,2,4,9,5,0,1,1,2,27
4/9/2012,1,2,4,9,6,0,1,1,4,110
4/9/2012,1,2,4,9,7,0,1,1,9,317
4/9/2012,1,2,4,9,8,0,1,1,23,597
4/9/2012,1,2,4,9,9,0,1,1,48,233
4/9/2012,1,2,4,9,10,0,1,1,66,115
4/9/2012,1,2,4,9,11,0,1,1,94,124
4/9/2012,1,2,4,9,12,0,1,1,95,188
4/9/2012,1,2,4,9,13,0,1,1,106,170
4/9/2012,1,2,4,9,14,0,1,1,67,154
4/9/2012,1,2,4,9,15,0,1,1,80,170
4/9/2012,1,2,4,9,16,0,1,1,82,312
4/9/2012,1,2,4,9,17,0,1,1,65,562
4/9/2012,1,2,4,9,18,0,1,1,61,588
4/9/2012,1,2,4,9,19,0,1,1,33,383
4/9/2012,1,2,4,9,20,0,1,1,22,257
4/9/2012,1,2,4,9,21,0,1,1,12,148
4/9/2012,1,2,4,9,22,0,1,1,7,104
4/9/2012,1,2,4,9,23,0,1,1,4,58
4/10/2012,1,2,4,10,0,0,2,1,4,25
4/10/2012,1,2,4,10,1,0,2,1,0,6
4/10/2012,1,2,4,10,2,0,2,1,1,4
4/10/2012,1,2,4,10,3,0,2,1,0,2
4/10/2012,1,2,4,10,4,0,2,1,1,4
4/10/2012,1,2,4,10,5,0,2,1,0,21
4/10/2012,1,2,4,10,6,0,2,1,4,102
4/10/2012,1,2,4,10,7,0,2,1,14,365
4/10/2012,1,2,4,10,8,0,2,1,23,672
4/10/2012,1,2,4,10,9,0,2,1,14,300
4/10/2012,1,2,4,10,10,0,2,1,50,134
4/10/2012,1,2,4,10,11,0,2,1,76,158
4/10/2012,1,2,4,10,12,0,2,1,76,186
4/10/2012,1,2,4,10,13,0,2,1,79,199
4/10/2012,1,2,4,10,14,0,2,1,76,151
4/10/2012,1,2,4,10,15,0,2,1,44,154
4/10/2012,1,2,4,10,16,0,2,1,67,298
4/10/2012,1,2,4,10,17,0,2,1,86,653
4/10/2012,1,2,4,10,18,0,2,1,79,628
4/10/2012,1,2,4,10,19,0,2,1,49,425
4/10/2012,1,2,4,10,20,0,2,1,35,250
4/10/2012,1,2,4,10,21,0,2,1,13,188
4/10/2012,1,2,4,10,22,0,2,1,10,120
4/10/2012,1,2,4,10,23,0,2,1,12,45
4/11/2012,1,2,4,11,0,0,3,1,9,24
4/11/2012,1,2,4,11,1,0,3,1,1,6
4/11/2012,1,2,4,11,2,0,3,1,1,4
4/11/2012,1,2,4,11,3,0,3,1,0,2
4/11/2012,1,2,4,11,5,0,3,1,2,28
4/11/2012,1,2,4,11,6,0,3,1,1,100
4/11/2012,1,2,4,11,7,0,3,1,19,305
4/11/2012,1,2,4,11,8,0,3,1,12,578
4/11/2012,1,2,4,11,9,0,3,1,21,284
4/11/2012,1,2,4,11,10,0,3,1,24,124
4/11/2012,1,2,4,11,11,0,3,1,39,144
4/11/2012,1,2,4,11,12,0,3,1,33,144
4/11/2012,1,2,4,11,13,0,3,1,17,149
4/11/2012,1,2,4,11,14,0,3,1,32,98
4/11/2012,1,2,4,11,15,0,3,1,51,154
4/11/2012,1,2,4,11,16,0,3,1,49,253
4/11/2012,1,2,4,11,17,0,3,1,53,529
4/11/2012,1,2,4,11,18,0,3,1,37,543
4/11/2012,1,2,4,11,19,0,3,1,29,358
4/11/2012,1,2,4,11,20,0,3,1,20,210
4/11/2012,1,2,4,11,21,0,3,1,12,156
4/11/2012,1,2,4,11,22,0,3,1,2,127
4/11/2012,1,2,4,11,23,0,3,1,10,54
4/12/2012,1,2,4,12,0,0,4,1,1,19
4/12/2012,1,2,4,12,1,0,4,1,3,9
4/12/2012,1,2,4,12,2,0,4,1,0,1
4/12/2012,1,2,4,12,3,0,4,1,3,5
4/12/2012,1,2,4,12,4,0,4,1,0,1
4/12/2012,1,2,4,12,5,0,4,1,1,23
4/12/2012,1,2,4,12,6,0,4,1,2,91
4/12/2012,1,2,4,12,7,0,4,1,13,296
4/12/2012,1,2,4,12,8,0,4,1,18,601
4/12/2012,1,2,4,12,9,0,4,1,17,273
4/12/2012,1,2,4,12,10,0,4,1,36,100
4/12/2012,1,2,4,12,11,0,4,1,51,176
4/12/2012,1,2,4,12,12,0,4,1,58,196
4/12/2012,1,2,4,12,13,0,4,1,56,150
4/12/2012,1,2,4,12,14,0,4,1,72,147
4/12/2012,1,2,4,12,15,0,4,1,43,171
4/12/2012,1,2,4,12,16,0,4,1,52,296
4/12/2012,1,2,4,12,17,0,4,1,61,598
4/12/2012,1,2,4,12,18,0,4,1,61,544
4/12/2012,1,2,4,12,19,0,4,1,51,385
4/12/2012,1,2,4,12,20,0,4,1,24,251
4/12/2012,1,2,4,12,21,0,4,1,14,176
4/12/2012,1,2,4,12,22,0,4,1,13,140
4/12/2012,1,2,4,12,23,0,4,1,9,88
4/13/2012,1,2,4,13,0,0,5,1,12,38
4/13/2012,1,2,4,13,1,0,5,1,3,30
4/13/2012,1,2,4,13,2,0,5,1,4,2
4/13/2012,1,2,4,13,3,0,5,1,4,10
4/13/2012,1,2,4,13,4,0,5,1,1,1
4/13/2012,1,2,4,13,5,0,5,1,3,21
4/13/2012,1,2,4,13,6,0,5,1,0,81
4/13/2012,1,2,4,13,7,0,5,1,14,285
4/13/2012,1,2,4,13,8,0,5,1,22,536
4/13/2012,1,2,4,13,9,0,5,1,37,296
4/13/2012,1,2,4,13,10,0,5,1,57,130
4/13/2012,1,2,4,13,11,0,5,1,76,160
4/13/2012,1,2,4,13,12,0,5,1,102,215
4/13/2012,1,2,4,13,13,0,5,1,113,248
4/13/2012,1,2,4,13,14,0,5,1,123,220
4/13/2012,1,2,4,13,15,0,5,1,116,239
4/13/2012,1,2,4,13,16,0,5,1,111,347
4/13/2012,1,2,4,13,17,0,5,1,118,623
4/13/2012,1,2,4,13,18,0,5,1,105,561
4/13/2012,1,2,4,13,19,0,5,1,76,354
4/13/2012,1,2,4,13,20,0,5,1,42,239
4/13/2012,1,2,4,13,21,0,5,1,37,155
4/13/2012,1,2,4,13,22,0,5,1,32,178
4/13/2012,1,2,4,13,23,0,5,1,36,165
4/14/2012,1,2,4,14,0,0,6,0,9,82
4/14/2012,1,2,4,14,1,0,6,0,11,62
4/14/2012,1,2,4,14,2,0,6,0,1,50
4/14/2012,1,2,4,14,3,0,6,0,7,28
4/14/2012,1,2,4,14,4,0,6,0,3,6
4/14/2012,1,2,4,14,5,0,6,0,3,7
4/14/2012,1,2,4,14,6,0,6,0,2,16
4/14/2012,1,2,4,14,7,0,6,0,9,58
4/14/2012,1,2,4,14,8,0,6,0,22,133
4/14/2012,1,2,4,14,9,0,6,0,60,208
4/14/2012,1,2,4,14,10,0,6,0,137,264
4/14/2012,1,2,4,14,11,0,6,0,208,359
4/14/2012,1,2,4,14,12,0,6,0,272,401
4/14/2012,1,2,4,14,13,0,6,0,309,372
4/14/2012,1,2,4,14,14,0,6,0,286,369
4/14/2012,1,2,4,14,15,0,6,0,312,349
4/14/2012,1,2,4,14,16,0,6,0,251,326
4/14/2012,1,2,4,14,17,0,6,0,252,311
4/14/2012,1,2,4,14,18,0,6,0,195,281
4/14/2012,1,2,4,14,19,0,6,0,164,298
4/14/2012,1,2,4,14,20,0,6,0,110,206
4/14/2012,1,2,4,14,21,0,6,0,54,169
4/14/2012,1,2,4,14,22,0,6,0,62,145
4/14/2012,1,2,4,14,23,0,6,0,46,153
4/15/2012,1,2,4,15,0,0,0,0,28,91
4/15/2012,1,2,4,15,1,0,0,0,18,91
4/15/2012,1,2,4,15,2,0,0,0,18,51
4/15/2012,1,2,4,15,3,0,0,0,19,29
4/15/2012,1,2,4,15,4,0,0,0,2,7
4/15/2012,1,2,4,15,5,0,0,0,5,8
4/15/2012,1,2,4,15,6,0,0,0,3,8
4/15/2012,1,2,4,15,7,0,0,0,17,32
4/15/2012,1,2,4,15,8,0,0,0,31,61
4/15/2012,1,2,4,15,9,0,0,0,98,156
4/15/2012,1,2,4,15,10,0,0,0,184,232
4/15/2012,1,2,4,15,11,0,0,0,228,303
4/15/2012,1,2,4,15,12,0,0,0,273,357
4/15/2012,1,2,4,15,13,0,0,0,299,385
4/15/2012,1,2,4,15,14,0,0,0,280,343
4/15/2012,1,2,4,15,15,0,0,0,267,353
4/15/2012,1,2,4,15,16,0,0,0,284,327
4/15/2012,1,2,4,15,17,0,0,0,263,363
4/15/2012,1,2,4,15,18,0,0,0,182,292
4/15/2012,1,2,4,15,19,0,0,0,115,267
4/15/2012,1,2,4,15,20,0,0,0,84,202
4/15/2012,1,2,4,15,21,0,0,0,77,155
4/15/2012,1,2,4,15,22,0,0,0,35,94
4/15/2012,1,2,4,15,23,0,0,0,26,67
4/16/2012,1,2,4,16,0,1,1,0,13,23
4/16/2012,1,2,4,16,1,1,1,0,8,23
4/16/2012,1,2,4,16,2,1,1,0,3,6
4/16/2012,1,2,4,16,3,1,1,0,4,7
4/16/2012,1,2,4,16,4,1,1,0,0,3
4/16/2012,1,2,4,16,5,1,1,0,5,36
4/16/2012,1,2,4,16,6,1,1,0,8,120
4/16/2012,1,2,4,16,7,1,1,0,21,369
4/16/2012,1,2,4,16,8,1,1,0,46,546
4/16/2012,1,2,4,16,9,1,1,0,60,240
4/16/2012,1,2,4,16,10,1,1,0,73,146
4/16/2012,1,2,4,16,11,1,1,0,116,138
4/16/2012,1,2,4,16,12,1,1,0,73,193
4/16/2012,1,2,4,16,13,1,1,0,80,186
4/16/2012,1,2,4,16,14,1,1,0,103,180
4/16/2012,1,2,4,16,15,1,1,0,82,196
4/16/2012,1,2,4,16,16,1,1,0,90,263
4/16/2012,1,2,4,16,17,1,1,0,112,603
4/16/2012,1,2,4,16,18,1,1,0,85,586
4/16/2012,1,2,4,16,19,1,1,0,62,463
4/16/2012,1,2,4,16,20,1,1,0,46,324
4/16/2012,1,2,4,16,21,1,1,0,40,234
4/16/2012,1,2,4,16,22,1,1,0,33,176
4/16/2012,1,2,4,16,23,1,1,0,25,99
4/17/2012,1,2,4,17,0,0,2,1,8,30
4/17/2012,1,2,4,17,1,0,2,1,7,7
4/17/2012,1,2,4,17,2,0,2,1,1,3
4/17/2012,1,2,4,17,3,0,2,1,1,8
4/17/2012,1,2,4,17,4,0,2,1,1,3
4/17/2012,1,2,4,17,5,0,2,1,2,31
4/17/2012,1,2,4,17,6,0,2,1,6,133
4/17/2012,1,2,4,17,7,0,2,1,19,445
4/17/2012,1,2,4,17,8,0,2,1,40,628
4/17/2012,1,2,4,17,9,0,2,1,72,331
4/17/2012,1,2,4,17,10,0,2,1,50,162
4/17/2012,1,2,4,17,11,0,2,1,66,176
4/17/2012,1,2,4,17,12,0,2,1,63,176
4/17/2012,1,2,4,17,13,0,2,1,53,189
4/17/2012,1,2,4,17,14,0,2,1,57,195
4/17/2012,1,2,4,17,15,0,2,1,92,219
4/17/2012,1,2,4,17,16,0,2,1,48,317
4/17/2012,1,2,4,17,17,0,2,1,109,675
4/17/2012,1,2,4,17,18,0,2,1,103,667
4/17/2012,1,2,4,17,19,0,2,1,74,466
4/17/2012,1,2,4,17,20,0,2,1,42,355
4/17/2012,1,2,4,17,21,0,2,1,38,262
4/17/2012,1,2,4,17,22,0,2,1,16,141
4/17/2012,1,2,4,17,23,0,2,1,11,74
4/18/2012,1,2,4,18,0,0,3,1,1,32
4/18/2012,1,2,4,18,1,0,3,1,2,15
4/18/2012,1,2,4,18,2,0,3,1,1,5
4/18/2012,1,2,4,18,3,0,3,1,1,8
4/18/2012,1,2,4,18,4,0,3,1,0,4
4/18/2012,1,2,4,18,5,0,3,1,1,36
4/18/2012,1,2,4,18,6,0,3,1,4,125
4/18/2012,1,2,4,18,7,0,3,1,11,410
4/18/2012,1,2,4,18,8,0,3,1,23,548
4/18/2012,1,2,4,18,9,0,3,1,21,247
4/18/2012,1,2,4,18,10,0,3,1,29,113
4/18/2012,1,2,4,18,11,0,3,1,15,107
4/18/2012,1,2,4,18,12,0,3,1,13,92
4/18/2012,1,2,4,18,13,0,3,1,14,53
4/18/2012,1,2,4,18,14,0,3,1,6,40
4/18/2012,1,2,4,18,15,0,3,1,11,90
4/18/2012,1,2,4,18,16,0,3,1,34,196
4/18/2012,1,2,4,18,17,0,3,1,47,444
4/18/2012,1,2,4,18,18,0,3,1,25,475
4/18/2012,1,2,4,18,19,0,3,1,27,344
4/18/2012,1,2,4,18,20,0,3,1,6,249
4/18/2012,1,2,4,18,21,0,3,1,25,167
4/18/2012,1,2,4,18,22,0,3,1,7,150
4/18/2012,1,2,4,18,23,0,3,1,15,58
4/19/2012,1,2,4,19,0,0,4,1,3,17
4/19/2012,1,2,4,19,1,0,4,1,3,13
4/19/2012,1,2,4,19,2,0,4,1,2,1
4/19/2012,1,2,4,19,3,0,4,1,2,5
4/19/2012,1,2,4,19,4,0,4,1,0,1
4/19/2012,1,2,4,19,5,0,4,1,1,32
4/19/2012,1,2,4,19,6,0,4,1,2,113
4/19/2012,1,2,4,19,7,0,4,1,16,393
4/19/2012,1,2,4,19,8,0,4,1,24,648
4/19/2012,1,2,4,19,9,0,4,1,32,272
4/19/2012,1,2,4,19,10,0,4,1,44,140
4/19/2012,1,2,4,19,11,0,4,1,47,185
4/19/2012,1,2,4,19,12,0,4,1,49,210
4/19/2012,1,2,4,19,13,0,4,1,53,188
4/19/2012,1,2,4,19,14,0,4,1,52,180
4/19/2012,1,2,4,19,15,0,4,1,67,198
4/19/2012,1,2,4,19,16,0,4,1,61,321
4/19/2012,1,2,4,19,17,0,4,1,86,665
4/19/2012,1,2,4,19,18,0,4,1,97,674
4/19/2012,1,2,4,19,19,0,4,1,71,518
4/19/2012,1,2,4,19,20,0,4,1,50,349
4/19/2012,1,2,4,19,21,0,4,1,28,242
4/19/2012,1,2,4,19,22,0,4,1,27,216
4/19/2012,1,2,4,19,23,0,4,1,21,126
4/20/2012,1,2,4,20,0,0,5,1,3,56
4/20/2012,1,2,4,20,1,0,5,1,4,24
4/20/2012,1,2,4,20,2,0,5,1,1,15
4/20/2012,1,2,4,20,3,0,5,1,2,11
4/20/2012,1,2,4,20,4,0,5,1,0,3
4/20/2012,1,2,4,20,5,0,5,1,2,26
4/20/2012,1,2,4,20,6,0,5,1,6,102
4/20/2012,1,2,4,20,7,0,5,1,10,352
4/20/2012,1,2,4,20,8,0,5,1,30,665
4/20/2012,1,2,4,20,9,0,5,1,31,331
4/20/2012,1,2,4,20,10,0,5,1,65,167
4/20/2012,1,2,4,20,11,0,5,1,65,192
4/20/2012,1,2,4,20,12,0,5,1,100,257
4/20/2012,1,2,4,20,13,0,5,1,106,278
4/20/2012,1,2,4,20,14,0,5,1,154,235
4/20/2012,1,2,4,20,15,0,5,1,146,264
4/20/2012,1,2,4,20,16,0,5,1,149,426
4/20/2012,1,2,4,20,17,0,5,1,123,699
4/20/2012,1,2,4,20,18,0,5,1,108,555
4/20/2012,1,2,4,20,19,0,5,1,83,412
4/20/2012,1,2,4,20,20,0,5,1,50,286
4/20/2012,1,2,4,20,21,0,5,1,36,254
4/20/2012,1,2,4,20,22,0,5,1,24,173
4/20/2012,1,2,4,20,23,0,5,1,32,158
4/21/2012,1,2,4,21,0,0,6,0,29,108
4/21/2012,1,2,4,21,1,0,6,0,25,66
4/21/2012,1,2,4,21,2,0,6,0,10,66
4/21/2012,1,2,4,21,3,0,6,0,5,27
4/21/2012,1,2,4,21,4,0,6,0,0,6
4/21/2012,1,2,4,21,5,0,6,0,1,3
4/21/2012,1,2,4,21,6,0,6,0,8,18
4/21/2012,1,2,4,21,7,0,6,0,22,57
4/21/2012,1,2,4,21,8,0,6,0,50,146
4/21/2012,1,2,4,21,9,0,6,0,116,218
4/21/2012,1,2,4,21,10,0,6,0,181,296
4/21/2012,1,2,4,21,11,0,6,0,261,350
4/21/2012,1,2,4,21,12,0,6,0,260,375
4/21/2012,1,2,4,21,13,0,6,0,292,360
4/21/2012,1,2,4,21,14,0,6,0,276,328
4/21/2012,1,2,4,21,15,0,6,0,268,363
4/21/2012,1,2,4,21,16,0,6,0,265,369
4/21/2012,1,2,4,21,17,0,6,0,260,311
4/21/2012,1,2,4,21,18,0,6,0,131,280
4/21/2012,1,2,4,21,19,0,6,0,10,47
4/21/2012,1,2,4,21,20,0,6,0,3,31
4/21/2012,1,2,4,21,21,0,6,0,21,84
4/21/2012,1,2,4,21,22,0,6,0,18,87
4/21/2012,1,2,4,21,23,0,6,0,19,75
4/22/2012,1,2,4,22,0,0,0,0,30,82
4/22/2012,1,2,4,22,1,0,0,0,11,65
4/22/2012,1,2,4,22,2,0,0,0,5,46
4/22/2012,1,2,4,22,3,0,0,0,8,35
4/22/2012,1,2,4,22,4,0,0,0,0,4
4/22/2012,1,2,4,22,5,0,0,0,1,8
4/22/2012,1,2,4,22,6,0,0,0,4,3
4/22/2012,1,2,4,22,7,0,0,0,3,24
4/22/2012,1,2,4,22,8,0,0,0,6,40
4/22/2012,1,2,4,22,9,0,0,0,9,73
4/22/2012,1,2,4,22,10,0,0,0,9,54
4/22/2012,1,2,4,22,11,0,0,0,8,72
4/22/2012,1,2,4,22,12,0,0,0,3,53
4/22/2012,1,2,4,22,13,0,0,0,6,49
4/22/2012,1,2,4,22,14,0,0,0,1,47
4/22/2012,1,2,4,22,15,0,0,0,1,40
4/22/2012,1,2,4,22,16,0,0,0,2,29
4/22/2012,1,2,4,22,17,0,0,0,3,27
4/22/2012,1,2,4,22,18,0,0,0,1,35
4/22/2012,1,2,4,22,19,0,0,0,2,36
4/22/2012,1,2,4,22,20,0,0,0,1,31
4/22/2012,1,2,4,22,21,0,0,0,1,13
4/22/2012,1,2,4,22,22,0,0,0,0,10
4/22/2012,1,2,4,22,23,0,0,0,1,19
4/23/2012,1,2,4,23,0,0,1,1,0,3
4/23/2012,1,2,4,23,1,0,1,1,2,3
4/23/2012,1,2,4,23,2,0,1,1,1,3
4/23/2012,1,2,4,23,3,0,1,1,1,3
4/23/2012,1,2,4,23,4,0,1,1,0,3
4/23/2012,1,2,4,23,5,0,1,1,1,16
4/23/2012,1,2,4,23,6,0,1,1,2,40
4/23/2012,1,2,4,23,7,0,1,1,2,208
4/23/2012,1,2,4,23,8,0,1,1,9,468
4/23/2012,1,2,4,23,9,0,1,1,18,257
4/23/2012,1,2,4,23,10,0,1,1,10,85
4/23/2012,1,2,4,23,11,0,1,1,11,93
4/23/2012,1,2,4,23,12,0,1,1,10,114
4/23/2012,1,2,4,23,13,0,1,1,10,100
4/23/2012,1,2,4,23,14,0,1,1,10,99
4/23/2012,1,2,4,23,15,0,1,1,12,103
4/23/2012,1,2,4,23,16,0,1,1,8,90
4/23/2012,1,2,4,23,17,0,1,1,14,221
4/23/2012,1,2,4,23,18,0,1,1,8,366
4/23/2012,1,2,4,23,19,0,1,1,12,289
4/23/2012,1,2,4,23,20,0,1,1,15,183
4/23/2012,1,2,4,23,21,0,1,1,8,147
4/23/2012,1,2,4,23,22,0,1,1,16,68
4/23/2012,1,2,4,23,23,0,1,1,11,51
4/24/2012,1,2,4,24,0,0,2,1,0,10
4/24/2012,1,2,4,24,1,0,2,1,2,8
4/24/2012,1,2,4,24,2,0,2,1,0,3
4/24/2012,1,2,4,24,3,0,2,1,1,4
4/24/2012,1,2,4,24,4,0,2,1,0,3
4/24/2012,1,2,4,24,5,0,2,1,1,24
4/24/2012,1,2,4,24,6,0,2,1,1,114
4/24/2012,1,2,4,24,7,0,2,1,4,389
4/24/2012,1,2,4,24,8,0,2,1,10,596
4/24/2012,1,2,4,24,9,0,2,1,7,304
4/24/2012,1,2,4,24,10,0,2,1,31,126
4/24/2012,1,2,4,24,11,0,2,1,28,159
4/24/2012,1,2,4,24,12,0,2,1,34,185
4/24/2012,1,2,4,24,13,0,2,1,36,191
4/24/2012,1,2,4,24,14,0,2,1,48,163
4/24/2012,1,2,4,24,15,0,2,1,61,178
4/24/2012,1,2,4,24,16,0,2,1,52,305
4/24/2012,1,2,4,24,17,0,2,1,73,621
4/24/2012,1,2,4,24,18,0,2,1,50,577
4/24/2012,1,2,4,24,19,0,2,1,34,451
4/24/2012,1,2,4,24,20,0,2,1,14,266
4/24/2012,1,2,4,24,21,0,2,1,14,215
4/24/2012,1,2,4,24,22,0,2,1,6,146
4/24/2012,1,2,4,24,23,0,2,1,5,71
4/25/2012,1,2,4,25,0,0,3,1,11,20
4/25/2012,1,2,4,25,1,0,3,1,9,19
4/25/2012,1,2,4,25,2,0,3,1,1,3
4/25/2012,1,2,4,25,3,0,3,1,1,5
4/25/2012,1,2,4,25,4,0,3,1,0,3
4/25/2012,1,2,4,25,5,0,3,1,1,26
4/25/2012,1,2,4,25,6,0,3,1,1,100
4/25/2012,1,2,4,25,7,0,3,1,14,378
4/25/2012,1,2,4,25,8,0,3,1,18,631
4/25/2012,1,2,4,25,9,0,3,1,34,290
4/25/2012,1,2,4,25,10,0,3,1,42,135
4/25/2012,1,2,4,25,11,0,3,1,43,179
4/25/2012,1,2,4,25,12,0,3,1,47,217
4/25/2012,1,2,4,25,13,0,3,1,36,195
4/25/2012,1,2,4,25,14,0,3,1,45,173
4/25/2012,1,2,4,25,15,0,3,1,48,184
4/25/2012,1,2,4,25,16,0,3,1,47,324
4/25/2012,1,2,4,25,17,0,3,1,69,666
4/25/2012,1,2,4,25,18,0,3,1,58,646
4/25/2012,1,2,4,25,19,0,3,1,43,503
4/25/2012,1,2,4,25,20,0,3,1,20,355
4/25/2012,1,2,4,25,21,0,3,1,28,214
4/25/2012,1,2,4,25,22,0,3,1,20,167
4/25/2012,1,2,4,25,23,0,3,1,11,96
4/26/2012,1,2,4,26,0,0,4,1,1,39
4/26/2012,1,2,4,26,1,0,4,1,2,24
4/26/2012,1,2,4,26,2,0,4,1,1,7
4/26/2012,1,2,4,26,3,0,4,1,2,7
4/26/2012,1,2,4,26,4,0,4,1,1,2
4/26/2012,1,2,4,26,5,0,4,1,1,19
4/26/2012,1,2,4,26,6,0,4,1,3,119
4/26/2012,1,2,4,26,7,0,4,1,4,224
4/26/2012,1,2,4,26,8,0,4,1,2,355
4/26/2012,1,2,4,26,9,0,4,1,13,191
4/26/2012,1,2,4,26,10,0,4,1,12,122
4/26/2012,1,2,4,26,11,0,4,1,17,137
4/26/2012,1,2,4,26,12,0,4,1,22,177
4/26/2012,1,2,4,26,13,0,4,1,20,180
4/26/2012,1,2,4,26,14,0,4,1,35,129
4/26/2012,1,2,4,26,15,0,4,1,40,167
4/26/2012,1,2,4,26,16,0,4,1,35,278
4/26/2012,1,2,4,26,17,0,4,1,50,567
4/26/2012,1,2,4,26,18,0,4,1,73,586
4/26/2012,1,2,4,26,19,0,4,1,58,409
4/26/2012,1,2,4,26,20,0,4,1,21,311
4/26/2012,1,2,4,26,21,0,4,1,29,224
4/26/2012,1,2,4,26,22,0,4,1,18,160
4/26/2012,1,2,4,26,23,0,4,1,7,108
4/27/2012,1,2,4,27,0,0,5,1,10,58
4/27/2012,1,2,4,27,1,0,5,1,4,34
4/27/2012,1,2,4,27,2,0,5,1,2,15
4/27/2012,1,2,4,27,3,0,5,1,2,4
4/27/2012,1,2,4,27,4,0,5,1,0,3
4/27/2012,1,2,4,27,5,0,5,1,1,21
4/27/2012,1,2,4,27,6,0,5,1,3,112
4/27/2012,1,2,4,27,7,0,5,1,11,307
4/27/2012,1,2,4,27,8,0,5,1,15,572
4/27/2012,1,2,4,27,9,0,5,1,43,294
4/27/2012,1,2,4,27,10,0,5,1,62,169
4/27/2012,1,2,4,27,11,0,5,1,48,188
4/27/2012,1,2,4,27,12,0,5,1,61,241
4/27/2012,1,2,4,27,13,0,5,1,95,214
4/27/2012,1,2,4,27,14,0,5,1,92,203
4/27/2012,1,2,4,27,15,0,5,1,102,225
4/27/2012,1,2,4,27,16,0,5,1,103,332
4/27/2012,1,2,4,27,17,0,5,1,90,615
4/27/2012,1,2,4,27,18,0,5,1,92,557
4/27/2012,1,2,4,27,19,0,5,1,63,381
4/27/2012,1,2,4,27,20,0,5,1,47,237
4/27/2012,1,2,4,27,21,0,5,1,24,187
4/27/2012,1,2,4,27,22,0,5,1,22,131
4/27/2012,1,2,4,27,23,0,5,1,12,107
4/28/2012,1,2,4,28,0,0,6,0,2,96
4/28/2012,1,2,4,28,1,0,6,0,8,62
4/28/2012,1,2,4,28,2,0,6,0,6,46
4/28/2012,1,2,4,28,3,0,6,0,4,25
4/28/2012,1,2,4,28,4,0,6,0,0,2
4/28/2012,1,2,4,28,5,0,6,0,3,5
4/28/2012,1,2,4,28,6,0,6,0,8,15
4/28/2012,1,2,4,28,7,0,6,0,11,47
4/28/2012,1,2,4,28,8,0,6,0,22,131
4/28/2012,1,2,4,28,9,0,6,0,46,171
4/28/2012,1,2,4,28,10,0,6,0,58,228
4/28/2012,1,2,4,28,11,0,6,0,97,264
4/28/2012,1,2,4,28,12,0,6,0,103,273
4/28/2012,1,2,4,28,13,0,6,0,121,271
4/28/2012,1,2,4,28,14,0,6,0,145,290
4/28/2012,1,2,4,28,15,0,6,0,149,262
4/28/2012,1,2,4,28,16,0,6,0,130,241
4/28/2012,1,2,4,28,17,0,6,0,99,226
4/28/2012,1,2,4,28,18,0,6,0,15,70
4/28/2012,1,2,4,28,19,0,6,0,30,112
4/28/2012,1,2,4,28,20,0,6,0,19,78
4/28/2012,1,2,4,28,21,0,6,0,13,74
4/28/2012,1,2,4,28,22,0,6,0,15,63
4/28/2012,1,2,4,28,23,0,6,0,6,39
4/29/2012,1,2,4,29,0,0,0,0,0,33
